id,was_married,children,salary,sex,age,profession,home_cost,drive_info,happyness
298,1,1.0,11266776.364403209,1,9.0,Marketing,10068021.955067163,,0.3340175990590945
299,1,6.0,166443651.91332257,1,13.0,Entertainment,10323114.61508996,,0.5228826899695206
300,0,1.0,174869365.36411497,0,11.0,Lawyer,10177514.865886554,1.0,0.253507688134552
301,1,0.0,3774956.7823824747,0,17.0,Healthcare,10092275.392443994,1.0,0.2770523132419047
302,1,9.0,113373456.41419144,1,99.0,Artist,10200709.688045043,,0.5995283003105942
303,0,1.0,150476934.8011169,0,10.0,Lawyer,10195937.611302877,0.0,0.3790674799050671
304,1,3.0,2142690.2142495015,0,21.0,Homemaker,10241519.824421944,,0.356096170706536
305,1,4.0,38475719.15328769,1,82.0,Engineer,10149724.946214993,1.0,0.5444665918952081
306,1,0.0,3211742.525939134,0,17.0,Healthcare,10134845.666131012,,0.2798956565478617
307,1,6.0,195099102.04580846,1,13.0,Entertainment,10322337.506998297,,0.6561541983353189
308,0,1.0,179947128.30851653,0,11.0,Lawyer,10217199.645837853,,0.2963893680990286
309,1,4.0,48174445.082701944,1,82.0,Engineer,10046918.562969578,,0.6339977446755116
310,1,1.0,8603961.953617066,1,9.0,Marketing,9948181.657023937,,0.5199901372647014
311,0,1.0,234409902.204058,0,10.0,Lawyer,10264682.03181241,1.0,0.1569272744015476
312,1,6.0,157108680.27410966,1,13.0,Entertainment,10258935.17174546,,0.5875570846245426
313,0,1.0,244220414.17851642,0,11.0,Lawyer,10472675.877360204,0.0,0.3681156764258753
314,1,2.0,210850813.1089588,1,32.0,Doctor,10249357.84432972,,0.6128190572898574
315,0,1.0,164380152.1788268,0,10.0,Lawyer,10317282.064068116,0.0,0.2011864308170859
316,0,1.0,142355787.1236409,0,10.0,Lawyer,10316680.228641614,,0.5163701003908223
317,1,3.0,2665823.5427356903,0,21.0,Homemaker,10077359.545491235,,0.3730541494934172
318,1,6.0,151079633.5880584,1,13.0,Entertainment,10365961.024726003,1.0,0.4184355913136499
319,1,6.0,224746525.5633678,1,13.0,Entertainment,10367026.106121724,,0.4080369168524439
320,1,0.0,3470021.666822914,0,17.0,Healthcare,10084275.73671384,1.0,0.4839196261562801
321,1,4.0,33589461.36637044,1,82.0,Engineer,10105524.97734397,,0.5374915717047737
322,1,0.0,33018383.081017114,1,3.0,Executive,10228162.605289957,,0.5833782472796608
323,1,6.0,148074823.7781842,1,14.0,Entertainment,10423749.177275304,1.0,0.6131887046675345
324,1,6.0,154415905.27334347,1,14.0,Entertainment,10187841.489769291,,0.5703876182264005
325,1,1.0,10181739.604565736,1,9.0,Marketing,10042903.289060509,,0.2587339433127568
326,1,3.0,2503510.536977501,0,21.0,Homemaker,10250416.906995682,1.0,0.3898604389135366
327,0,1.0,182659798.79506174,0,11.0,Lawyer,10254027.997604411,,0.2591468412264232
328,1,0.0,2881255.202060402,0,17.0,Healthcare,10076066.26720642,,0.3615712840132944
329,0,1.0,139866087.5742342,0,11.0,Lawyer,10203090.482706336,0.0,0.2471513308724381
330,1,3.0,2069549.8905963092,0,20.0,Homemaker,10003557.145598255,1.0,0.3990300304401876
331,1,1.0,18663890.965407047,1,9.0,Marketing,10237804.010063598,,0.4804664624778554
332,1,3.0,2716546.8175740265,0,21.0,Homemaker,10260909.3851035,,0.4554531651468337
333,0,1.0,114283168.84106366,0,11.0,Lawyer,10349210.508307984,,0.4208533626224146
334,1,4.0,39958144.518227875,1,82.0,Engineer,10276173.312299334,,0.7585732258518767
335,1,3.0,2126007.13784556,0,20.0,Homemaker,10112333.62544094,,0.1997676513466949
336,1,6.0,187475540.26563296,1,14.0,Entertainment,10323607.473047696,,0.6180633461967916
337,1,0.0,3225033.9189973148,0,17.0,Healthcare,10243898.790424887,1.0,0.2553357633962851
338,1,6.0,345927135.61149085,1,13.0,Entertainment,10260905.992450556,1.0,0.4385199462788584
339,1,3.0,2406300.831989163,0,20.0,Homemaker,10173635.622152844,,0.115411693900189
340,1,9.0,112728872.38133417,1,99.0,Artist,10121792.505001476,,0.8282886410048059
341,1,1.0,18564369.174351733,1,9.0,Marketing,10144800.563808754,0.0,0.4710279506698721
342,1,3.0,2175515.486756878,0,21.0,Homemaker,10133367.651269777,1.0,0.3910032088398043
343,1,1.0,10808355.761056323,1,9.0,Marketing,10179806.649530765,0.0,0.667837088761143
344,1,4.0,38060456.789943285,1,81.0,Engineer,10223769.88577018,0.0,0.6055299097132584
345,1,4.0,41436565.58398479,1,82.0,Engineer,10207567.194855263,0.0,0.4915337800961196
346,1,0.0,3694175.232270925,0,17.0,Healthcare,9911264.915714364,0.0,0.3228003585614865
347,1,0.0,42480925.11455152,1,3.0,Executive,10014256.50376309,,0.247650018208734
348,1,6.0,275594248.4913125,1,13.0,Entertainment,10325273.32018145,1.0,0.5640996486245653
349,0,1.0,149128018.8400464,0,10.0,Lawyer,10347202.212353015,,0.335474276988783
350,1,0.0,58956129.20424356,1,3.0,Executive,10173952.579238867,1.0,0.4848226241348596
351,1,2.0,244096395.1800601,1,32.0,Doctor,10307663.71820354,,0.4143883110833501
352,1,2.0,220649141.68252623,1,32.0,Doctor,10296639.926960053,1.0,0.4968121775850633
353,1,6.0,153227346.87450457,1,13.0,Entertainment,10409045.9789425,,0.3568903633918743
354,1,9.0,150892103.8494096,1,100.0,Artist,10158773.596782427,1.0,0.5420877392682288
355,1,0.0,3561787.3103396073,0,17.0,Healthcare,9981432.544817096,1.0,0.3171553534608043
356,0,2.0,137021041.7002127,1,32.0,Doctor,10378962.934874896,,0.3688400637115631
357,1,0.0,3212673.7725545056,0,17.0,Healthcare,10106411.103212446,1.0,0.3367970962324261
358,0,2.0,129547378.00272009,1,32.0,Doctor,10433964.240026552,1.0,0.533589249831015
359,1,0.0,35420817.66933561,1,3.0,Executive,10129098.65277047,,0.5110800004452032
360,1,4.0,47875364.35401526,1,82.0,Engineer,10140790.195725787,0.0,0.5012945245440799
361,1,9.0,154070393.2938345,1,99.0,Artist,10244048.048191171,,0.8120887935431135
362,0,1.0,153344181.64211312,0,10.0,Lawyer,10230890.111003071,1.0,0.281876150932799
363,1,4.0,49566529.55622637,1,82.0,Engineer,10184515.263003431,1.0,0.526892468039828
364,1,6.0,180269688.72146246,1,14.0,Entertainment,10320040.89317291,,0.3861615775973745
365,1,4.0,27593967.893536534,1,82.0,Engineer,10110184.73539205,,0.5288230388736206
366,1,1.0,16906419.05114382,1,9.0,Marketing,9994304.172911914,0.0,0.4083287284663888
367,1,0.0,3421186.3415157245,0,17.0,Healthcare,10028330.807474423,,0.4918250748499064
368,1,1.0,11274613.104513373,1,9.0,Marketing,10165308.917683871,1.0,0.433299991989739
369,1,0.0,3648541.3063353645,0,17.0,Healthcare,10059989.960900765,,0.1056807985713683
370,0,1.0,167632648.82578602,0,10.0,Lawyer,10358326.450545223,,0.5151938123023203
371,1,6.0,168660822.48741314,1,14.0,Entertainment,10302648.845433827,,0.5340717119231103
372,1,0.0,3462857.2809588243,0,17.0,Healthcare,10105710.998507297,1.0,0.3784488857478355
373,1,6.0,206265559.77003226,1,13.0,Entertainment,10450959.53209043,1.0,0.5178010131228253
374,1,0.0,2757769.4755103104,0,17.0,Healthcare,10077751.55991292,,0.282223754534543
375,0,2.0,248142877.74516773,1,32.0,Doctor,10269686.284167085,,0.4277015384344777
376,1,6.0,274128258.3177079,1,13.0,Entertainment,10422578.673293345,1.0,0.5805751536823686
377,1,1.0,9654552.045746414,1,9.0,Marketing,10056466.394620858,,0.4862195756170492
378,0,1.0,168621233.46456343,0,10.0,Lawyer,10277246.748312265,,0.4097177518982181
379,1,0.0,3058068.1279851394,0,17.0,Healthcare,10088261.461458758,0.0,0.4263921718541347
380,1,0.0,29348205.989052404,1,3.0,Executive,10198610.590078808,1.0,0.5789911704675985
381,1,3.0,2458065.328834316,0,21.0,Homemaker,10120174.157372609,1.0,0.364530579220703
382,0,1.0,181756019.24463123,0,10.0,Lawyer,10281067.94982024,1.0,0.0963961693128964
383,1,0.0,3010071.1332218684,0,17.0,Healthcare,10074390.952871682,,0.4002909201560385
384,0,1.0,152607073.1557356,0,11.0,Lawyer,10349583.533029716,0.0,0.0872056335587159
385,1,6.0,235997015.13405994,1,14.0,Entertainment,10409294.81892217,,0.7521215126634148
386,1,0.0,2701011.1219485686,0,17.0,Healthcare,10088296.49178433,,0.2622543214687695
387,1,0.0,2955845.610173929,0,17.0,Healthcare,10060982.41469683,0.0,0.4972207051290817
388,1,3.0,1981165.8218989554,0,21.0,Homemaker,10023115.47896016,1.0,0.3627981995500555
389,1,0.0,3007482.901215845,0,17.0,Healthcare,10058110.181221085,,0.3643755462680214
390,1,1.0,10433363.267207278,1,9.0,Marketing,10153921.230024232,1.0,0.5249497605189336
391,1,3.0,1870563.7255596165,0,21.0,Homemaker,9911598.233462991,1.0,0.3192505559813177
392,1,1.0,12663596.329912046,1,9.0,Marketing,10115397.585693618,0.0,0.4292053720154034
393,1,0.0,36672278.41380626,1,3.0,Executive,10196947.568923114,0.0,0.3222158205609635
394,1,1.0,12650848.82193732,1,9.0,Marketing,10219556.96388139,1.0,0.3641068686152026
395,0,2.0,170303398.7187208,1,32.0,Doctor,10369386.72342505,0.0,0.4718107184329664
396,1,6.0,183210861.0831011,1,14.0,Entertainment,10443106.265448552,,0.6356125645860882
397,0,1.0,207790077.6626514,0,11.0,Lawyer,10119500.71773278,1.0,0.4509189530612691
398,1,1.0,10605971.194846144,1,9.0,Marketing,10004988.2113339,,0.4540800037575296
399,1,6.0,159513316.07261696,1,14.0,Entertainment,10246046.248272344,,0.7208280183767282
400,0,2.0,158112508.0271208,1,32.0,Doctor,10295414.553026425,,0.4855034137423256
401,0,1.0,195479008.86714628,0,11.0,Lawyer,10368292.605396405,,0.1829753995760605
402,1,3.0,2130876.865138811,0,20.0,Homemaker,10250663.638027295,0.0,0.1837701453810219
403,0,1.0,158246527.66728804,0,10.0,Lawyer,10289541.374572692,,0.3211385946387408
404,1,3.0,2163644.6877101352,0,21.0,Homemaker,10124611.865952848,1.0,0.3777994540001799
405,1,1.0,13556196.336205555,1,9.0,Marketing,10083752.48242518,,0.4633873043414687
406,1,3.0,2407718.720352244,0,21.0,Homemaker,10114194.051741917,1.0,0.4393663388433867
407,1,0.0,4372622.194247839,0,17.0,Healthcare,10252429.809462354,,0.4351937950826281
408,1,4.0,48363990.49674482,1,81.0,Engineer,10103705.131787095,,0.6870749214028883
409,1,6.0,181594230.53308704,1,13.0,Entertainment,10328261.743604727,,0.5467651941502167
410,0,1.0,160094129.94451925,0,11.0,Lawyer,10199335.013467437,1.0,0.0505866410515812
411,0,1.0,176385754.30225652,0,10.0,Lawyer,10407406.56027857,,0.58721619017704
412,1,0.0,3308296.8504626965,0,17.0,Healthcare,10135558.823378645,1.0,0.2356001226353415
413,1,6.0,129417929.78261024,1,13.0,Entertainment,10306390.970507018,,0.4117511665175578
414,1,1.0,9158236.742766008,1,9.0,Marketing,10046729.159660302,1.0,0.4597677550693426
415,1,3.0,2195120.424795073,0,21.0,Homemaker,10123922.158056907,1.0,0.477521991033412
416,1,4.0,38410675.69681786,1,82.0,Engineer,10102837.664841734,0.0,0.4990088863034499
417,1,6.0,171969176.36520258,1,13.0,Entertainment,10477275.79118615,,0.4853773439627116
418,1,3.0,2256988.9977882584,0,21.0,Homemaker,10012490.86167468,0.0,0.3805387309790662
419,1,1.0,11639792.217983468,1,9.0,Marketing,10081035.49005292,1.0,0.2236061290248593
420,1,0.0,2787765.6577405673,0,17.0,Healthcare,10031146.230659084,0.0,0.4096311940841759
421,1,0.0,3321558.257765061,0,17.0,Healthcare,10142650.543611066,0.0,0.4439488192475523
422,1,1.0,10770374.628521234,1,9.0,Marketing,10140841.740542147,,0.2213392402148898
423,1,2.0,240683250.88067684,1,32.0,Doctor,10132162.747066883,,0.5119441446484023
424,1,4.0,46698022.43249747,1,82.0,Engineer,10106776.821013134,,0.6392590766095098
425,1,9.0,128339381.05364849,1,99.0,Artist,10181293.395333515,,0.5443795772118803
426,1,6.0,209253271.6926312,1,14.0,Entertainment,10377748.818292676,,0.5052634596805603
427,1,0.0,31013938.75469573,1,3.0,Executive,10005488.857810227,,0.4402460457605248
428,1,9.0,163290349.43537804,1,99.0,Artist,10138431.179522956,1.0,0.7522035791751777
429,1,0.0,2771588.829990769,0,17.0,Healthcare,10071305.528166736,,0.4166277166210213
430,1,1.0,16727633.05508172,1,9.0,Marketing,10057017.497926272,1.0,0.4508745688015643
431,1,4.0,46193415.76556667,1,82.0,Engineer,10048905.649288576,1.0,0.5597124012200821
432,1,9.0,85068106.70830117,1,99.0,Artist,10167130.8637581,1.0,0.5544312187627729
433,0,1.0,200129511.12758476,0,10.0,Lawyer,10362374.262650495,0.0,0.4213816788726655
434,1,9.0,110439428.50237526,1,100.0,Artist,10341902.564870125,,0.7783249949225499
435,1,0.0,25777304.240558397,1,3.0,Executive,10157286.336249145,,0.3575778767077278
436,1,2.0,154467273.842521,1,32.0,Doctor,10269460.993473625,,0.3370201919632054
437,1,1.0,15844013.597949654,1,9.0,Marketing,9942461.531904709,1.0,0.2486845370606425
438,1,0.0,30259033.177769445,1,3.0,Executive,10081797.591512768,,0.28095856285194
439,1,9.0,113892622.61925355,1,99.0,Artist,10135573.893441817,,0.4564443463100278
440,1,3.0,1942599.906482637,0,21.0,Homemaker,10154103.610607736,1.0,0.2836535734589078
441,0,1.0,113799346.38535282,0,10.0,Lawyer,10293952.08587493,,0.2952891402442048
442,0,1.0,206398988.62089148,0,10.0,Lawyer,10370224.086664122,1.0,0.2041210396218399
443,1,4.0,48922507.25448577,1,81.0,Engineer,10178674.876507187,0.0,0.4721770040897312
444,0,1.0,173402898.70312017,0,10.0,Lawyer,10181539.177229129,1.0,0.4060779926572619
445,1,0.0,38057669.49129817,1,3.0,Executive,10127422.758065645,1.0,0.3195307664799571
446,1,1.0,12096959.647624603,1,9.0,Marketing,10082084.568254046,,0.5483566536766533
447,0,1.0,125977394.18591319,0,10.0,Lawyer,10232649.516749129,0.0,0.5310932101172974
448,0,2.0,145875522.85890564,1,32.0,Doctor,10201932.062900305,,0.3573708534972981
449,0,2.0,247668607.6850792,1,31.0,Doctor,10279938.588845154,0.0,0.4441335574515977
450,1,0.0,33456571.656196695,1,3.0,Executive,10144032.659194935,,0.2624195838800014
451,1,0.0,27376514.40074898,1,3.0,Executive,10097895.411197877,1.0,0.2748267776426077
452,1,4.0,42302749.9420766,1,82.0,Engineer,10026818.172019845,,0.6701311028837801
453,1,3.0,2178710.560366401,0,21.0,Homemaker,10216273.214218045,1.0,0.4831047843541234
454,1,9.0,130055382.84507416,1,99.0,Artist,10054456.274088215,,0.6352364949150391
455,1,2.0,184979790.03370428,1,32.0,Doctor,10307245.869650897,0.0,0.6374403843733176
456,1,9.0,149811399.49691334,1,100.0,Artist,10228468.121031938,1.0,0.710130994779145
457,1,1.0,12454910.013283702,1,9.0,Marketing,9991000.945333287,1.0,0.424196145631263
458,1,6.0,160283140.79104742,1,13.0,Entertainment,10314992.646731624,,0.5253480237366509
459,1,4.0,52287581.29893218,1,81.0,Engineer,10140912.5864804,,0.7989178087521392
460,1,3.0,2312327.690106544,0,20.0,Homemaker,10081082.234325936,,0.4675239244198924
461,1,9.0,163074800.8603246,1,100.0,Artist,10267252.66853364,1.0,0.423369786665601
462,1,0.0,2436878.511475524,0,17.0,Healthcare,10071561.289407177,1.0,0.2252929096092672
463,1,0.0,2617270.2269902113,0,17.0,Healthcare,10067062.74120576,1.0,0.3615707334481698
464,1,0.0,31398550.962066248,1,3.0,Executive,10128729.31565615,1.0,0.2348407692945582
465,1,6.0,247135950.77294794,1,13.0,Entertainment,10312918.069730423,,0.5145469985454371
466,1,2.0,168858987.9418907,1,32.0,Doctor,10263066.136486208,,0.4835062909972851
467,1,0.0,25995474.798926096,1,3.0,Executive,10170023.14159082,1.0,0.3646587656382375
468,0,2.0,201933497.03721723,1,32.0,Doctor,10311668.00492684,1.0,0.5193438030566995
469,1,0.0,3884793.998742603,0,17.0,Healthcare,10076688.582894225,1.0,0.2013813030266992
470,0,1.0,193501827.69972736,0,10.0,Lawyer,10194970.335738106,,0.1997098750651573
471,0,1.0,205117323.45699406,0,11.0,Lawyer,10287961.031964818,,0.3348834993632454
472,0,2.0,152777631.46223605,1,32.0,Doctor,10171649.748664156,,0.5246511009994904
473,1,0.0,46210247.76015834,1,3.0,Executive,10174452.070601985,,0.4796819525630428
474,1,3.0,2668601.1514013796,0,20.0,Homemaker,10096398.958518378,1.0,0.411014177727438
475,1,0.0,3949821.1766289417,0,17.0,Healthcare,10089639.571056694,,0.3506898733111825
476,1,6.0,203680315.38776028,1,13.0,Entertainment,10374755.071442408,1.0,0.3977019209729982
477,1,2.0,150944298.2152414,1,32.0,Doctor,10307670.942459654,,0.4823718445062194
478,1,6.0,268691407.091434,1,14.0,Entertainment,10279539.025121951,1.0,0.3827932441496449
479,1,0.0,3401025.153798707,0,17.0,Healthcare,10263349.753353814,,0.3104421416960794
480,1,9.0,144299917.98754928,1,99.0,Artist,10233407.06242389,1.0,0.6631174021528132
481,1,0.0,34060987.96658273,1,3.0,Executive,10088550.314443655,,0.5010354598383143
482,1,6.0,246190262.78637326,1,14.0,Entertainment,10268151.170389064,1.0,0.4666312837908407
483,1,3.0,2374491.523055561,0,21.0,Homemaker,10204427.441791046,,0.3942643242641988
484,1,0.0,35016648.715827785,1,3.0,Executive,10227765.2203091,0.0,0.588244515252504
485,1,0.0,3740350.9183984,0,17.0,Healthcare,10095014.82795728,1.0,0.189634591342723
486,1,9.0,135633442.49909276,1,99.0,Artist,10207555.57468482,,0.7741464199031243
487,1,9.0,87441098.60967538,1,100.0,Artist,10224022.440147065,1.0,0.6656064984626094
488,1,0.0,3430494.5353962546,0,17.0,Healthcare,10175360.18667488,1.0,0.3738617711730463
489,1,6.0,290911999.3297616,1,14.0,Entertainment,10355716.576063516,0.0,0.4753889747157417
490,1,1.0,13701999.534926096,1,9.0,Marketing,10039621.248011757,,0.3710243594337579
491,1,0.0,2214419.471907357,0,17.0,Healthcare,10018748.699394803,1.0,0.2374503074888963
492,1,2.0,216995370.84887484,1,32.0,Doctor,10217927.331209589,,0.4825969657275707
493,0,1.0,166924517.91526017,0,10.0,Lawyer,10061271.056803592,1.0,0.5119581623341833
494,1,6.0,152578088.28742373,1,13.0,Entertainment,10441968.735046703,1.0,0.4773640393688786
495,1,0.0,33147153.64411646,1,3.0,Executive,10070381.141505808,1.0,0.4712821839054782
496,1,3.0,2363479.0482836375,0,20.0,Homemaker,10093483.829509744,1.0,0.2586317981955768
497,1,0.0,2953133.675300021,0,17.0,Healthcare,10166958.752496332,0.0,0.2489144523667919
498,0,1.0,150038076.260926,0,10.0,Lawyer,10255442.04786451,,0.3164692065943367
499,1,3.0,2537967.7240383914,0,21.0,Homemaker,10274755.372969355,,0.2800460027982038
500,1,9.0,127860615.17397052,1,99.0,Artist,10157642.162702063,1.0,0.623754143741312
501,1,1.0,11733626.17643541,1,9.0,Marketing,10186727.60500358,1.0,0.4879241749132958
502,1,0.0,2864673.539806445,0,17.0,Healthcare,10040257.67086949,0.0,0.2470675782431346
503,1,0.0,2853030.6639806484,0,17.0,Healthcare,10028841.190208958,1.0,0.294562391367839
504,1,9.0,136476509.8337378,1,99.0,Artist,10245369.013851006,,0.9860050776853664
505,1,1.0,12779774.552797705,1,9.0,Marketing,10041744.001216654,1.0,0.3461302692188372
506,1,0.0,30511158.00528161,1,3.0,Executive,10157889.186167492,1.0,0.5258305913859702
507,1,3.0,2535721.216497281,0,21.0,Homemaker,10128801.03915475,,0.4107329131291874
508,1,3.0,2684278.0561068067,0,21.0,Homemaker,10116713.149365176,,0.3677882104752752
509,1,0.0,3203693.603025936,0,17.0,Healthcare,10072806.063841851,1.0,0.4268737624213231
510,1,4.0,43275022.22923176,1,82.0,Engineer,10129915.066168748,,0.4645801834574509
511,1,1.0,14492603.73366943,1,9.0,Marketing,10033371.402738327,1.0,0.5551193262625719
512,1,6.0,181119540.891926,1,13.0,Entertainment,10254382.869383642,,0.5923432098432946
513,1,0.0,2999652.546372371,0,17.0,Healthcare,10053622.965256222,,0.3634113488188331
514,0,1.0,159343073.4835472,0,11.0,Lawyer,10309258.353569604,,0.1214209559369884
515,1,3.0,2440992.6267290795,0,20.0,Homemaker,10077439.497356988,1.0,0.4379907459711553
516,0,1.0,158053101.95375344,0,10.0,Lawyer,10213184.824161004,1.0,0.240655623004816
517,1,0.0,3267310.923111785,0,17.0,Healthcare,10001706.024343489,1.0,0.1716228910446595
518,1,9.0,118705191.86619921,1,99.0,Artist,10182293.762092272,1.0,0.6425399761806895
519,1,4.0,40195099.40271582,1,82.0,Engineer,10163883.41396526,,0.7713726177846396
520,1,4.0,31908085.416664954,1,82.0,Engineer,10123889.205031311,1.0,0.4318708431751428
521,1,4.0,45837229.41020287,1,82.0,Engineer,10107141.693726609,1.0,0.6278898137118413
522,1,1.0,15165268.743488118,1,9.0,Marketing,10088856.287903767,,0.2327125139766341
523,1,0.0,3658455.135217939,0,17.0,Healthcare,10170462.172492895,0.0,0.2784794518631605
