,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,work_type,destroy_degree,work_duration,car_id,worker_id,sex,fix_date
340,340,340,15037,reparking,0.0,15,I13549379V,ZM,1,2019-1-28 16:3
341,341,341,15038,reparking,0.0,14,U14129401Z,QF,0,2020-6-9 17:58
342,342,342,15039,reparking,0.0,13,V15317805t,DN,0,2019-10-6 17:22
343,343,343,15040,repair,5.0,46,H75734034E,IZ,0,2019-12-15 1:35
344,344,344,15041,reparking,0.0,15,J25880963A,YJ,1,2020-2-3 11:7
345,345,345,15042,refuel,0.0,15,U39520556u,WK,1,2020-11-3 16:34
346,346,346,15043,repair,6.3,50,x15739910a,BK,0,2020-3-3 19:54
347,347,347,15044,refuel,0.0,5,Z21476194D,GL,0,2019-12-2 23:45
348,348,348,15045,repair,5.4,48,w12391717O,KZ,1,2020-10-1 0:20
349,349,349,15046,reparking,0.0,5,n20316947U,BP,1,2020-7-8 2:1
350,350,350,15047,repair,5.1,37,y62871792F,RX,1,2018-3-22 18:18
351,351,351,15048,refuel,0.0,9,b15019916u,PP,0,2019-8-16 8:45
352,352,352,15049,reparking,0.0,6,U10711419T,VT,1,2019-4-8 3:21
353,353,353,15050,reparking,0.0,7,R19153983O,ZF,1,2019-3-2 5:22
354,354,354,15051,repair,7.0,57,N10549589U,VG,1,2019-6-17 9:2
355,355,355,15052,reparking,0.0,14,T17258323F,ID,0,2021-5-18 18:54
356,356,356,15053,reparking,0.0,2,d90605125B,BV,0,2019-11-10 1:56
357,357,357,15054,repair,6.2,54,J21389113X,WN,0,2020-10-18 22:45
358,358,358,15055,refuel,0.0,4,J89206681B,NN,1,2020-9-23 1:11
359,359,359,15056,repair,6.8,62,D11898674k,CP,1,2020-3-22 1:23
360,360,360,15057,repair,6.1,50,Q12081449W,UJ,1,2020-2-18 7:14
361,361,361,15058,reparking,0.0,17,p13265436R,XL,1,2019-5-12 15:4
362,362,362,15059,refuel,0.0,7,u94278703K,AK,0,2019-5-10 23:43
363,363,363,15060,reparking,0.0,11,M11207935Y,XC,0,2019-6-2 20:49
364,364,364,15061,reparking,0.0,13,E85884187F,RK,0,2020-6-3 10:34
365,365,365,15062,reparking,0.0,17,M16942202w,LJ,1,2020-7-2 14:40
366,366,366,15063,reparking,0.0,4,z15639936K,MB,1,2020-7-29 1:12
367,367,367,15064,reparking,0.0,6,B93363649Z,PY,1,2020-7-29 2:11
368,368,368,15065,reparking,0.0,8,f22490453I,DW,1,2020-6-30 6:9
369,369,369,15066,reparking,0.0,16,j22621886P,VL,1,2020-2-25 13:19
370,370,370,15067,repair,5.4,39,N93684873i,FN,1,2020-2-18 11:23
371,371,371,15068,reparking,0.0,5,N17457370J,KD,0,2019-8-25 23:40
372,372,372,15069,reparking,0.0,8,h83193449d,FS,0,2021-8-11 23:43
373,373,373,15070,reparking,0.0,11,Q12049154i,MP,0,2019-1-30 20:36
374,374,374,15071,repair,5.6,39,Z17275599T,JX,1,2020-11-7 11:22
375,375,375,15072,reparking,0.0,10,I12161012I,OC,1,2019-3-3 20:15
376,376,376,15073,repair,4.7,40,D48474630C,BZ,1,2020-6-28 4:7
377,377,377,15074,reparking,0.0,8,r89269408x,XY,0,2019-12-7 23:44
378,378,378,15075,reparking,0.0,13,K86750569e,XC,0,2019-3-1 13:31
379,379,379,15076,reparking,0.0,16,o11540629s,KF,0,2021-10-20 13:50
380,380,380,15077,repair,5.7,53,S20543842X,VT,0,2021-5-27 1:51
381,381,381,15078,reparking,0.0,4,k80786856l,FH,1,2020-7-26 1:0
382,382,382,15079,reparking,0.0,11,c20590315d,QL,0,2019-3-3 17:45
383,383,383,15080,reparking,0.0,14,G13821834T,RW,1,2020-9-27 18:0
384,384,384,15081,refuel,0.0,8,g11560137d,DH,0,2019-10-13 21:57
385,385,385,15082,reparking,0.0,5,K11766813E,GN,1,2020-12-1 3:2
386,386,386,15083,reparking,0.0,7,d19214377Y,BW,0,2019-3-2 4:38
387,387,387,15084,reparking,0.0,13,r11156401h,KF,0,2019-9-12 11:31
388,388,388,15085,repair,5.2,40,d88869649B,UW,1,2019-1-15 8:17
389,389,389,15086,reparking,0.0,15,Y19405099D,FW,1,2020-4-7 15:42
390,390,390,15087,reparking,0.0,16,N58030401q,DH,0,2019-11-24 12:39
391,391,391,15088,reparking,0.0,13,a92313727A,NV,1,2020-2-20 10:26
392,392,392,15089,repair,4.9,34,D18115460t,EF,1,2020-1-29 10:20
393,393,393,15090,reparking,0.0,11,m13963562E,AR,1,2020-9-25 7:2
394,394,394,15091,reparking,0.0,9,P86362307q,SJ,0,2019-12-24 22:55
395,395,395,15092,reparking,0.0,12,u16907319C,MF,0,2019-9-23 17:40
396,396,396,15093,repair,6.0,50,x10430805f,HK,1,2020-1-29 5:46
397,397,397,15094,refuel,0.0,16,z71654131y,PS,1,2020-7-17 13:9
398,398,398,15095,reparking,0.0,11,J22559152a,IY,0,2020-2-18 20:51
399,399,399,15096,refuel,0.0,9,i19014419C,ZC,1,2020-7-7 2:3
400,400,400,19996,reparking,0.0,10,Z21640888N,ZX,0,2020-1-17 8:49
401,401,401,19997,refuel,0.0,16,J15244210Z,XG,1,2020-9-3 12:19
402,402,402,19998,refuel,0.0,5,i91600067A,ER,0,2019-8-5 23:35
403,403,403,19999,reparking,0.0,9,C72229940J,EP,0,2020-7-17 7:24
404,404,404,20000,reparking,0.0,7,B15425558p,GW,0,2019-2-30 22:46
405,405,405,20001,reparking,0.0,10,t53263450D,PM,1,2020-2-7 8:27
406,406,406,20002,reparking,0.0,14,O18917243I,KJ,1,2020-6-9 9:49
407,407,407,20003,reparking,0.0,10,H17821257f,YT,0,2019-9-25 21:52
408,408,408,20004,refuel,0.0,14,a41823930e,ST,0,2021-12-11 18:58
409,409,409,20005,refuel_reparking,0.0,12,a14231502T,ER,1,2019-4-19 9:13
410,410,410,20006,refuel,0.0,13,W16217358q,XW,1,2019-8-19 17:42
411,411,411,20007,refuel,0.0,10,A38569725K,FR,0,2019-4-29 18:40
412,412,412,20008,reparking,0.0,12,F16031202c,RD,0,2019-9-11 16:34
413,413,413,20009,reparking,0.0,16,n15570314X,SW,1,2019-9-21 12:35
414,414,414,20010,reparking,0.0,3,S18159473b,BX,1,2020-5-18 0:21
415,415,415,20011,repair,6.1,50,l22245696z,HY,1,2020-4-19 22:3
416,416,416,20012,refuel,0.0,11,D16978575e,TK,1,2020-11-1 9:27
417,417,417,20013,reparking,0.0,2,x80002642q,BJ,1,2019-5-7 0:2
418,418,418,20014,repair,3.8,28,B21190735B,PS,0,2019-12-22 22:30
419,419,419,20015,repair,6.0,45,O94358151K,UB,1,2020-4-25 11:17
420,420,420,20016,repair,5.4,49,e62534445C,LK,1,2019-2-18 2:40
421,421,421,20017,reparking,0.0,11,u18458685Y,CL,0,2020-3-20 9:36
422,422,422,20018,repair,5.5,47,z11597106c,QB,1,2018-1-29 5:28
423,423,423,20019,refuel,0.0,7,k21965739e,IT,0,2021-5-15 22:51
424,424,424,20020,reparking,0.0,10,x58837153O,GF,1,2020-7-17 21:24
425,425,425,20021,reparking,0.0,12,G47342943f,KD,0,2019-5-24 9:20
426,426,426,20022,reparking,0.0,2,O19264387t,LF,0,2020-10-23 2:31
427,427,427,20023,reparking,0.0,15,F19059946i,HN,1,2019-8-9 13:11
428,428,428,20024,repair,5.9,39,r51754540Z,RG,1,2020-7-24 14:12
429,429,429,20025,reparking,0.0,12,A80759079M,YK,1,2019-7-19 20:35
430,430,430,20026,reparking,0.0,13,q94996107b,VB,0,2020-12-25 10:38
431,431,431,20027,reparking,0.0,2,D21168709j,MG,0,2019-4-24 0:26
432,432,432,20028,refuel,0.0,6,F13324317X,QL,0,2019-11-20 5:52
433,433,433,20029,reparking,0.0,13,a24383432S,XO,0,2019-12-18 12:34
434,434,434,20030,reparking,0.0,14,c71404784h,IW,0,2019-8-24 12:29
435,435,435,20031,repair,5.6,50,M16195084T,DO,1,2018-4-28 3:6
436,436,436,20032,repair,5.1,34,T21646410G,VB,0,2021-9-30 13:31
437,437,437,20033,repair,5.7,49,a81162503f,FZ,1,2019-4-27 2:36
438,438,438,20034,reparking,0.0,9,g21927975o,BH,0,2019-6-14 21:18
439,439,439,20035,repair,6.0,42,C97329021k,FH,1,2020-6-1 15:44
440,440,440,20036,reparking,0.0,16,I13549379V,ZT,0,2019-3-7 13:28
441,441,441,20037,refuel,0.0,15,U14129401Z,PH,0,2019-12-29 16:47
442,442,442,20038,refuel,0.0,11,V15317805t,TO,0,2019-12-7 9:48
443,443,443,20039,reparking,0.0,2,H75734034E,EL,1,2019-3-12 1:26
444,444,444,20040,reparking,0.0,5,J25880963A,IB,1,2019-2-24 1:23
445,445,445,20041,refuel,0.0,8,U39520556u,KT,1,2019-6-20 23:13
446,446,446,20042,refuel,0.0,15,x15739910a,UB,0,2019-12-3 17:53
447,447,447,20043,refuel,0.0,5,Z21476194D,EH,0,2020-7-7 2:44
448,448,448,20044,refuel,0.0,7,w12391717O,ID,0,2019-7-15 23:58
449,449,449,20045,reparking,0.0,6,n20316947U,FB,0,2019-8-4 23:47
450,450,450,20046,refuel,0.0,14,y62871792F,UF,1,2019-7-29 17:4
451,451,451,20047,reparking,0.0,18,b15019916u,DR,1,2020-12-18 14:22
452,452,452,20048,reparking,0.0,8,U10711419T,NH,0,2019-7-23 22:53
453,453,453,20049,reparking,0.0,6,R19153983O,YX,1,2020-1-10 2:0
454,454,454,20050,reparking,0.0,3,N10549589U,EC,1,2018-6-8 0:1
455,455,455,20051,reparking,0.0,7,T17258323F,XW,0,2020-12-26 22:27
456,456,456,20052,reparking,0.0,12,d90605125B,UN,0,2019-5-3 12:58
457,457,457,20053,reparking,0.0,13,J21389113X,UZ,0,2019-11-13 10:50
458,458,458,20054,repair,7.9,73,J89206681B,QT,1,2020-7-23 4:3
459,459,459,20055,reparking,0.0,11,D11898674k,IW,1,2020-11-4 5:25
460,460,460,20056,reparking,0.0,5,Q12081449W,VW,1,2018-10-15 2:2
461,461,461,20057,refuel,0.0,7,p13265436R,FK,0,2020-5-10 22:42
462,462,462,20058,reparking,0.0,7,u94278703K,DY,0,2020-12-12 3:38
463,463,463,20059,reparking,0.0,4,M11207935Y,BK,0,2021-11-9 3:46
464,464,464,20060,reparking,0.0,3,E85884187F,SL,0,2019-8-23 2:51
465,465,465,20061,repair,6.2,46,M16942202w,RW,0,2020-9-23 14:51
466,466,466,20062,reparking,0.0,5,z15639936K,CN,1,2018-2-16 2:18
467,467,467,20063,repair,5.4,40,B93363649Z,CB,1,2019-7-18 10:9
468,468,468,20064,reparking,0.0,12,f22490453I,ML,0,2021-6-15 10:53
469,469,469,20065,repair,3.4,23,j22621886P,DH,0,2019-11-13 10:17
470,470,470,20066,refuel,0.0,8,N93684873i,YZ,1,2020-11-2 6:1
471,471,471,20067,reparking,0.0,12,N17457370J,PB,1,2018-9-21 10:48
472,472,472,20068,reparking,0.0,6,h83193449d,PY,0,2019-4-17 23:46
473,473,473,20069,reparking,0.0,10,Q12049154i,AJ,1,2020-9-20 6:28
474,474,474,20070,reparking,0.0,13,Z17275599T,CW,1,2020-6-12 10:3
475,475,475,20071,refuel,0.0,9,I12161012I,JT,0,2021-6-20 5:37
476,476,476,20072,repair,5.6,49,D48474630C,DP,1,2020-3-8 4:19
477,477,477,20073,reparking,0.0,8,r89269408x,OB,0,2019-7-24 23:38
478,478,478,20074,reparking,0.0,15,K86750569e,KG,1,2020-2-8 11:5
479,479,479,20075,reparking,0.0,11,o11540629s,XP,0,2019-9-18 10:48
480,480,480,20076,reparking,0.0,15,S20543842X,OT,1,2019-2-19 16:6
481,481,481,20077,refuel,0.0,13,k80786856l,KR,0,2019-8-26 11:20
482,482,482,20078,repair,6.0,47,c20590315d,VK,1,2020-1-6 9:2
483,483,483,20079,reparking,0.0,15,G13821834T,UF,0,2020-12-9 11:46
484,484,484,20080,reparking,0.0,15,g11560137d,TO,1,2019-9-27 11:1
485,485,485,20081,reparking,0.0,13,K11766813E,PK,0,2020-6-20 17:55
486,486,486,20082,reparking,0.0,11,d19214377Y,UJ,1,2019-6-14 8:38
487,487,487,20083,reparking,0.0,16,r11156401h,CJ,0,2019-9-9 14:32
488,488,488,20084,reparking,0.0,11,d88869649B,AJ,1,2020-5-23 9:31
489,489,489,20085,refuel,0.0,11,Y19405099D,OK,0,2019-8-20 19:45
490,490,490,20086,reparking,0.0,14,N58030401q,EX,1,2019-7-13 11:12
491,491,491,20087,reparking,0.0,13,a92313727A,FV,0,2020-10-10 10:34
492,492,492,20088,reparking,0.0,11,D18115460t,IL,1,2018-2-27 21:24
493,493,493,20089,reparking,0.0,12,m13963562E,FK,0,2019-9-4 10:48
494,494,494,20090,repair,5.4,45,P86362307q,US,1,2020-7-8 6:0
495,495,495,20091,reparking,0.0,14,u16907319C,DV,1,2019-9-11 16:7
496,496,496,20092,repair,5.3,40,x10430805f,AB,1,2020-6-6 20:4
497,497,497,20093,reparking,0.0,7,z71654131y,HZ,0,2020-12-12 22:19
498,498,498,20094,refuel,0.0,8,J22559152a,CG,0,2020-12-3 22:54
499,499,499,20095,reparking,0.0,14,i19014419C,AL,0,2019-4-9 13:36
500,500,500,24995,reparking,0.0,6,Z21640888N,TJ,1,2020-7-17 4:1
501,501,501,24996,refuel,0.0,12,J15244210Z,YN,0,2021-7-16 18:50
502,502,502,24997,reparking,0.0,11,i91600067A,BG,0,2019-11-2 19:48
503,503,503,24998,reparking,0.0,7,C72229940J,UV,1,2020-3-9 2:18
504,504,504,24999,reparking,0.0,6,B15425558p,MV,0,2020-3-1 3:35
505,505,505,25000,repair,6.6,48,t53263450D,PO,1,2020-1-2 12:24
506,506,506,25001,reparking,0.0,13,O18917243I,EV,0,2021-3-22 17:44
507,507,507,25002,reparking,0.0,13,H17821257f,ST,1,2020-2-29 10:20
508,508,508,25003,reparking,0.0,7,a41823930e,FY,1,2018-4-4 5:15
509,509,509,25004,repair,7.2,67,a14231502T,LJ,0,2019-3-1 4:51
510,510,510,25005,reparking,0.0,14,W16217358q,SX,1,2018-6-11 17:4
511,511,511,25006,refuel,0.0,9,A38569725K,DB,0,2019-8-24 22:34
512,512,512,25007,reparking,0.0,7,F16031202c,CW,1,2019-1-16 2:7
513,513,513,25008,reparking,0.0,18,n15570314X,JG,1,2020-9-14 15:13
514,514,514,25009,repair,3.1,27,S18159473b,OM,0,2019-7-15 1:38
515,515,515,25010,reparking,0.0,8,l22245696z,UG,0,2019-8-9 22:57
516,516,516,25011,reparking,0.0,7,D16978575e,HV,1,2020-10-30 4:37
517,517,517,25012,reparking,0.0,14,x80002642q,GO,0,2020-6-4 17:54
518,518,518,25013,reparking,0.0,11,B21190735B,JG,1,2020-7-24 21:5
519,519,519,25014,refuel,0.0,12,O94358151K,PT,0,2019-5-16 20:39
520,520,520,25015,repair,5.9,44,e62534445C,BF,1,2019-1-23 18:25
521,521,521,25016,refuel,0.0,9,u18458685Y,DX,1,2020-4-5 23:35
522,522,522,25017,reparking,0.0,14,z11597106c,DM,1,2017-10-26 17:9
523,523,523,25018,refuel,0.0,7,k21965739e,VC,0,2019-11-4 6:42
524,524,524,25019,repair,6.1,50,x58837153O,BN,0,2019-11-24 8:25
525,525,525,25020,reparking,0.0,5,G47342943f,LB,1,2018-1-21 2:32
526,526,526,25021,reparking,0.0,20,O19264387t,BL,1,2020-3-1 14:2
527,527,527,25022,reparking,0.0,7,F19059946i,GD,1,2020-11-27 2:8
528,528,528,25023,refuel,0.0,8,r51754540Z,ZL,0,2019-12-10 7:50
529,529,529,25024,reparking,0.0,18,A80759079M,DM,0,2019-11-20 14:34
530,530,530,25025,repair,4.8,42,q94996107b,FH,1,2020-11-10 2:4
531,531,531,25026,reparking,0.0,14,D21168709j,DY,1,2018-3-20 16:0
532,532,532,25027,reparking,0.0,7,F13324317X,UH,0,2019-11-22 5:28
533,533,533,25028,reparking,0.0,9,a24383432S,ZT,1,2019-3-15 6:9
534,534,534,25029,reparking,0.0,5,c71404784h,FH,1,2018-6-25 2:0
535,535,535,25030,reparking,0.0,18,M16195084T,AP,0,2020-8-15 14:43
536,536,536,25031,reparking,0.0,17,T21646410G,EC,0,2019-11-18 12:55
537,537,537,25032,reparking,0.0,1,a81162503f,IF,0,2019-4-27 1:53
538,538,538,25033,reparking,0.0,10,g21927975o,PP,0,2019-11-5 8:45
539,539,539,25034,repair,6.0,49,C97329021k,VR,1,2019-5-24 21:4
540,540,540,25035,reparking,0.0,5,I13549379V,AY,1,2020-4-30 2:9
541,541,541,25036,refuel,0.0,7,U14129401Z,OO,1,2020-12-18 23:23
542,542,542,25037,reparking,0.0,12,V15317805t,SB,0,2019-6-12 19:24
543,543,543,25038,reparking,0.0,7,H75734034E,FB,1,2020-9-15 3:10
544,544,544,25039,refuel,0.0,10,J25880963A,TV,0,2019-11-5 21:34
545,545,545,25040,reparking,0.0,12,U39520556u,SD,0,2019-7-10 10:49
546,546,546,25041,repair,6.3,49,x15739910a,OC,0,2019-9-13 12:55
547,547,547,25042,refuel,0.0,5,Z21476194D,OK,0,2019-2-10 2:43
548,548,548,25043,refuel,0.0,10,w12391717O,DO,0,2019-12-13 7:35
549,549,549,25044,reparking,0.0,17,n20316947U,AS,1,2020-9-30 13:23
550,550,550,25045,reparking,0.0,15,y62871792F,TC,1,2020-12-3 16:31
551,551,551,25046,reparking,0.0,13,b15019916u,ID,0,2020-11-20 16:29
552,552,552,25047,reparking,0.0,7,U10711419T,DV,0,2019-2-15 23:45
553,553,553,25048,reparking,0.0,13,R19153983O,IW,1,2021-6-25 19:11
554,554,554,25049,reparking,0.0,10,N10549589U,CG,0,2020-2-4 19:46
555,555,555,25050,reparking,0.0,16,T17258323F,KD,1,2020-5-8 16:30
556,556,556,25051,repair,5.7,47,d90605125B,KX,0,2019-10-30 8:59
557,557,557,25052,reparking,0.0,3,J21389113X,SL,1,2020-1-4 1:16
558,558,558,25053,reparking,0.0,11,J89206681B,XR,0,2019-11-28 20:41
559,559,559,25054,refuel_reparking,0.0,4,D11898674k,PC,1,2020-3-21 0:22
560,560,560,25055,reparking,0.0,16,Q12081449W,MB,0,2019-10-6 15:30
561,561,561,25056,refuel,0.0,3,p13265436R,PD,0,2019-2-1 1:48
562,562,562,25057,refuel,0.0,9,u94278703K,KZ,0,2019-4-10 8:59
563,563,563,25058,reparking,0.0,3,M11207935Y,NT,1,2019-9-26 0:13
564,564,564,25059,repair,4.8,32,E85884187F,ND,1,2020-5-22 16:15
565,565,565,25060,repair,4.6,36,M16942202w,SD,0,2019-3-20 7:57
566,566,566,25061,reparking,0.0,12,z15639936K,RY,0,2020-11-23 18:22
567,567,567,25062,reparking,0.0,16,B93363649Z,UJ,1,2018-1-6 13:31
568,568,568,25063,reparking,0.0,8,f22490453I,NB,1,2020-1-8 3:9
569,569,569,25064,reparking,0.0,15,j22621886P,BR,0,2020-10-9 15:56
570,570,570,25065,reparking,0.0,7,N93684873i,RD,0,2021-10-24 21:52
571,571,571,25066,reparking,0.0,12,N17457370J,YW,0,2019-6-1 18:28
572,572,572,25067,reparking,0.0,12,h83193449d,LB,1,2020-11-30 7:4
573,573,573,25068,reparking,0.0,16,Q12049154i,YL,0,2020-5-4 15:53
574,574,574,25069,refuel,0.0,8,Z17275599T,PX,1,2019-1-4 5:13
575,575,575,25070,reparking,0.0,15,I12161012I,UM,0,2019-7-29 15:26
576,576,576,25071,reparking,0.0,10,D48474630C,WT,0,2019-12-24 20:41
577,577,577,25072,repair,4.6,31,r89269408x,NH,0,2019-4-18 18:59
578,578,578,25073,repair,3.7,20,K86750569e,OG,1,2018-1-23 16:28
579,579,579,25074,reparking,0.0,7,o11540629s,MO,1,2020-7-7 5:3
580,580,580,25075,repair,5.4,40,S20543842X,IX,0,2019-2-14 11:41
581,581,581,25076,repair,5.6,41,k80786856l,TP,1,2019-8-5 15:14
582,582,582,25077,reparking,0.0,15,c20590315d,KC,0,2019-10-7 11:34
583,583,583,25078,repair,5.3,37,G13821834T,UK,1,2019-3-6 13:20
584,584,584,25079,reparking,0.0,12,g11560137d,HS,1,2020-9-25 20:32
585,585,585,25080,reparking,0.0,5,K11766813E,NG,1,2019-4-25 2:16
586,586,586,25081,reparking,0.0,17,d19214377Y,UG,0,2019-11-8 15:49
587,587,587,25082,reparking,0.0,14,r11156401h,XT,0,2021-6-13 16:34
588,588,588,25083,reparking,0.0,9,d88869649B,EF,0,2019-2-2 6:59
589,589,589,25084,reparking,0.0,12,Y19405099D,TV,1,2018-9-12 18:10
590,590,590,25085,repair,6.2,54,N58030401q,KT,0,2020-9-24 23:57
591,591,591,25086,repair,6.0,49,a92313727A,IM,0,2019-3-10 8:28
592,592,592,25087,repair,4.6,31,D18115460t,ND,0,2019-6-6 16:30
593,593,593,25088,repair,6.9,54,m13963562E,XV,0,2019-6-4 12:38
594,594,594,25089,reparking,0.0,13,P86362307q,JV,0,2019-11-19 9:55
595,595,595,25090,repair,7.0,58,u16907319C,TT,0,2019-11-26 19:44
596,596,596,25091,reparking,0.0,13,x10430805f,BW,0,2020-11-5 10:47
597,597,597,25092,reparking,0.0,14,z71654131y,EM,0,2019-3-10 15:40
598,598,598,25093,reparking,0.0,15,J22559152a,MD,0,2020-9-16 13:42
599,599,599,25094,reparking,0.0,11,i19014419C,CY,0,2019-12-10 8:40
600,600,600,29994,repair,5.4,45,Z21640888N,NL,0,2021-7-30 23:59
601,601,601,29995,reparking,0.0,3,J15244210Z,SW,0,2020-8-14 1:38
602,602,602,29996,repair,4.1,26,i91600067A,PT,1,2019-12-24 11:21
603,603,603,29997,reparking,0.0,8,C72229940J,IF,0,2021-9-22 21:55
604,604,604,29998,reparking,0.0,12,B15425558p,YY,0,2020-12-18 17:55
605,605,605,29999,reparking,0.0,5,t53263450D,FK,1,2019-6-3 3:6
606,606,606,30000,refuel,0.0,12,O18917243I,AT,0,2021-11-18 17:42
607,607,607,30001,refuel,0.0,16,H17821257f,MF,0,2019-9-28 15:50
608,608,608,30002,repair,5.6,45,a41823930e,JO,1,2018-10-8 5:2
609,609,609,30003,refuel,0.0,9,a14231502T,EZ,0,2020-9-23 19:26
610,610,610,30004,repair,4.7,31,W16217358q,IG,1,2020-10-6 10:13
611,611,611,30005,refuel,0.0,10,A38569725K,HW,1,2018-2-20 6:4
612,612,612,30006,reparking,0.0,14,F16031202c,GX,1,2020-6-2 17:10
613,613,613,30007,reparking,0.0,11,n15570314X,PT,1,2020-8-16 9:11
614,614,614,30008,reparking,0.0,5,S18159473b,HN,0,2019-8-18 1:46
615,615,615,30009,refuel,0.0,13,l22245696z,ZY,0,2019-10-23 11:42
616,616,616,30010,refuel,0.0,10,D16978575e,QY,1,2020-10-10 20:29
617,617,617,30011,refuel,0.0,6,x80002642q,BC,1,2020-4-8 4:13
618,618,618,30012,refuel,0.0,7,B21190735B,JC,0,2021-10-30 5:34
619,619,619,30013,refuel_check,0.0,12,O94358151K,IK,0,2019-5-18 17:53
620,620,620,30014,reparking,0.0,11,e62534445C,QC,1,2020-1-5 9:0
621,621,621,30015,refuel,0.0,3,u18458685Y,SX,0,2019-9-3 1:58
622,622,622,30016,repair,5.4,44,z11597106c,SH,1,2019-9-22 6:10
623,623,623,30017,reparking,0.0,13,k21965739e,XO,0,2021-6-3 17:53
624,624,624,30018,refuel,0.0,12,x58837153O,AG,0,2019-8-26 10:59
625,625,625,30019,reparking,0.0,11,G47342943f,VP,1,2020-10-28 7:12
626,626,626,30020,reparking,0.0,8,O19264387t,AX,0,2020-10-6 6:59
627,627,627,30021,reparking,0.0,7,F19059946i,XX,1,2020-6-21 3:18
628,628,628,30022,reparking,0.0,9,r51754540Z,XR,0,2019-8-5 20:23
629,629,629,30023,reparking,0.0,4,A80759079M,UX,1,2019-4-11 0:54
630,630,630,30024,reparking,0.0,13,q94996107b,OO,0,2019-10-8 11:32
631,631,631,30025,reparking,0.0,9,D21168709j,QG,0,2020-9-4 21:35
632,632,632,30026,refuel,0.0,9,F13324317X,BY,0,2019-8-27 22:35
633,633,633,30027,reparking,0.0,15,a24383432S,BH,1,2021-4-30 17:8
634,634,634,30028,reparking,0.0,13,c71404784h,UL,0,2019-6-23 17:58
635,635,635,30029,reparking,0.0,8,M16195084T,WF,1,2020-2-16 5:14
636,636,636,30030,reparking,0.0,10,T21646410G,CG,1,2020-11-4 19:8
637,637,637,30031,refuel,0.0,12,a81162503f,FG,0,2019-6-26 18:42
638,638,638,30032,reparking,0.0,5,g21927975o,KO,0,2021-1-22 1:22
639,639,639,30033,reparking,0.0,14,C97329021k,PP,1,2020-10-19 12:24
640,640,640,30034,reparking,0.0,3,I13549379V,AK,0,2019-2-8 1:24
641,641,641,30035,repair,6.4,55,U14129401Z,ST,1,2019-4-5 4:9
642,642,642,30036,reparking,0.0,17,V15317805t,ON,1,2019-1-27 16:8
643,643,643,30037,reparking,0.0,2,H75734034E,VF,1,2020-3-21 0:20
644,644,644,30038,reparking,0.0,7,J25880963A,QC,0,2019-8-5 23:49
645,645,645,30039,refuel,0.0,5,U39520556u,ON,0,2020-6-13 2:29
646,646,646,30040,reparking,0.0,14,x15739910a,LK,1,2020-2-21 14:7
647,647,647,30041,reparking,0.0,12,Z21476194D,XY,1,2020-6-15 9:20
648,648,648,30042,repair,6.3,56,w12391717O,ND,1,2020-9-17 3:5
649,649,649,30043,reparking,0.0,12,n20316947U,OF,0,2020-5-28 11:52
650,650,650,30044,reparking,0.0,10,y62871792F,XH,0,2020-9-16 8:58
651,651,651,30045,reparking,0.0,17,b15019916u,LD,1,2018-1-23 14:24
652,652,652,30046,reparking,0.0,5,U10711419T,MY,0,2019-10-2 4:57
653,653,653,30047,reparking,0.0,5,R19153983O,GC,1,2020-2-2 1:15
654,654,654,30048,reparking,0.0,16,N10549589U,PV,0,2019-4-19 15:42
655,655,655,30049,reparking,0.0,13,T17258323F,TJ,1,2019-4-22 18:30
656,656,656,30050,repair,5.6,40,d90605125B,FW,1,2018-8-12 12:20
657,657,657,30051,reparking,0.0,8,J21389113X,VS,0,2020-10-5 23:46
658,658,658,30052,reparking,0.0,12,J89206681B,JB,1,2020-6-20 21:19
659,659,659,30053,reparking,0.0,14,D11898674k,QW,0,2020-4-5 18:47
660,660,660,30054,repair,6.6,58,Q12081449W,WJ,1,2020-6-20 5:5
661,661,661,30055,refuel,0.0,6,p13265436R,KW,0,2019-7-3 23:54
662,662,662,30056,repair,7.1,55,u94278703K,LL,1,2020-8-9 17:6
663,663,663,30057,repair,6.8,50,M11207935Y,YB,1,2020-1-21 14:2
664,664,664,30058,repair,5.8,41,E85884187F,FR,1,2019-10-9 15:2
665,665,665,30059,repair,5.7,43,M16942202w,VH,0,2019-8-28 18:23
666,666,666,30060,reparking,0.0,11,z15639936K,JX,0,2021-8-23 9:25
667,667,667,30061,repair,4.6,29,B93363649Z,YJ,0,2019-11-30 14:51
668,668,668,30062,reparking,0.0,11,f22490453I,UJ,0,2019-2-18 18:46
669,669,669,30063,repair,5.6,39,j22621886P,KM,1,2019-5-18 14:14
670,670,670,30064,refuel,0.0,7,N93684873i,VZ,0,2020-2-14 22:23
671,671,671,30065,reparking,0.0,12,N17457370J,VV,1,2020-8-6 20:29
672,672,672,30066,reparking,0.0,9,h83193449d,PV,0,2019-12-6 6:58
673,673,673,30067,reparking,0.0,11,Q12049154i,FO,1,2020-2-22 7:24
674,674,674,30068,reparking,0.0,2,Z17275599T,UH,0,2019-3-29 0:38
675,675,675,30069,reparking,0.0,11,I12161012I,ZT,0,2019-3-14 19:58
676,676,676,30070,reparking,0.0,13,D48474630C,MW,0,2019-8-29 18:33
677,677,677,30071,reparking,0.0,10,r89269408x,AC,0,2019-1-30 6:32
678,678,678,30072,reparking,0.0,12,K86750569e,MM,0,2020-7-21 12:49
